job_id,op,caixa,kp,_kf_macho,maquina,inicio,fim,not_before_date,deadline,config,sub_machine,has_lateness,dia,delay,tempo_processamento_minutos_total
189,146234,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 01:38:00,2025-09-16 01:56:00,2025-09-15,2025-09-15,A,0,0,2025-09-15,1,18.0
193,146235,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 01:56:00,2025-09-16 02:14:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
196,146236,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 02:14:00,2025-09-16 02:32:00,2025-09-15,2025-09-16,A,0,0,2025-09-16,0,18.0
201,146237,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 02:32:00,2025-09-16 02:50:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
217,146252,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 02:50:00,2025-09-16 03:08:00,2025-09-15,2025-09-17,A,0,0,2025-09-16,0,18.0
227,146253,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 03:08:00,2025-09-16 03:26:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
237,146254,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 03:26:00,2025-09-16 03:44:00,2025-09-15,2025-09-18,A,0,0,2025-09-16,0,18.0
247,146255,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 03:44:00,2025-09-16 04:02:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
257,146256,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:02:00,2025-09-16 04:20:00,2025-09-16,2025-09-19,A,0,0,2025-09-16,0,18.0
111,146115,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:20:00,2025-09-16 04:38:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
113,146116,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:38:00,2025-09-16 04:56:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
115,146117,4,4805,2693,coldboxsoprado_sopradora,2025-09-16 04:56:00,2025-09-16 05:14:00,2025-09-15,2025-09-15,A,0,1,2025-09-15,1,18.0
