_kp_producao,dataFusao,ordenacao,_kp_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde),Tempo Total (minutos),not_before_date,deadline
145760,8/27/2025,11,945,4,93,Pep Set,Carrossel,Silica,  5 ,  1 ,peça,1,2,20,0,  20 ,  20 ,  1 ,  25 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,1,828,Pep Set,Chão,Silica,  20 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  15 ,  180 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,2,829,Pep Set,Carrossel,Silica,  27 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,3,830,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,4,831,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,5,839,Pep Set,Carrossel,Silica,  1 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,6,840,Cold Box Soprado,Sopradora,Silica,  2 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/21/2025,8/25/2025
145771,8/27/2025,12,4054,7,834,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,1,835,Pep Set,Chão,Silica,  20 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  15 ,  180 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,2,836,Pep Set,Carrossel,Silica,  27 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,3,837,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,4,838,Pep Set,Carrossel,Silica,  6 ,  1 ,peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,5,839,Pep Set,Carrossel,Silica,  1 ,  1 ,peça,1,2,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,6,840,Cold Box Soprado,Sopradora,Silica,  2 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/21/2025,8/25/2025
145785,8/27/2025,13,4073,7,841,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,4,1,12,0,  12 ,  3 ,  1 ,  4 ,8/21/2025,8/25/2025
144814,8/27/2025,14,5185,1,2946,Pep Set,Carrossel,Silica,,  1 ,Peça,1,1,12,0,  12 ,  12 ,  1 ,  15 ,8/21/2025,8/25/2025
144814,8/27/2025,14,5185,25,2921,Cold Box Gasado,Cold box pequena,Silica,  8 ,  1 ,Molde,2,1,12,0,  1 ,  1 ,  3 ,  1 ,8/21/2025,8/25/2025
145424,8/27/2025,14,2673,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,  10 ,  1 ,Molde,2,1,190,0,  19 ,  10 ,  3 ,  24 ,8/21/2025,8/25/2025
145958,8/27/2025,15,1008,1,668,Pep Set,Chão,Silica,  56 ,  1 ,peça,1,1,7,0,  7 ,  7 ,  15 ,  105 ,8/21/2025,8/25/2025
145958,8/27/2025,15,1008,2,669,Pep Set,Carrossel,Silica,  62 ,  1 ,peça,1,1,7,0,  7 ,  7 ,  1 ,  9 ,8/21/2025,8/25/2025
145958,8/27/2025,15,1008,3,670,Pep Set,Carrossel,Silica,  61 ,  1 ,peça,1,1,7,0,  7 ,  7 ,  1 ,  9 ,8/21/2025,8/25/2025
145443,8/27/2025,16,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica,  8 ,  1 ,peça,1,1,32,0,  32 ,  32 ,  3 ,  80 ,8/21/2025,8/25/2025
145443,8/27/2025,16,4845,2,2880,Pep Set,Carrossel,Silica,  7 ,  1 ,peça,1,1,32,0,  32 ,  32 ,  1 ,  40 ,8/21/2025,8/25/2025
145443,8/27/2025,16,4845,3,2881,Pep Set,Carrossel,Silica,"6,8","  1,00 ",peça,1,1,32,0,32,  32 ,  1 ,  40 ,8/21/2025,8/25/2025
145495,8/27/2025,17,3049,30,2926,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,160,0,1,  1 ,  1 ,  1 ,8/21/2025,8/25/2025
145496,8/27/2025,17,3050,30,2926,Pep Set,Carrossel,Silica,,  1 ,Lote,1,1,160,0,  1 ,  1 ,  1 ,  1 ,8/21/2025,8/25/2025
146015,8/27/2025,17,2205,1,1331,Pep Set,Chão,Silica,  36 ,  1 ,peça,1,1,6,0,  6 ,  6 ,  15 ,  90 ,8/21/2025,8/25/2025
145679,8/27/2025,18,4823,1,2575,Cold Box Soprado,Sopradora,Silica,  1 ,  2 ,peça,2,1,10,0,  20 ,  10 ,  1 ,  14 ,8/21/2025,8/25/2025
145679,8/27/2025,18,4823,2,2576,Cold Box Soprado,Sopradora,Silica,  1 ,  1 ,peça,1,1,10,0,  10 ,  10 ,  1 ,  14 ,8/21/2025,8/25/2025
145679,8/27/2025,18,4823,3,2577,Cold Box Soprado,Sopradora,Silica,  1 ,  2 ,peça,4,1,10,0,  20 ,  5 ,  1 ,  7 ,8/21/2025,8/25/2025
144937,8/27/2025,19,152,30,2926,Pep Set,Carrossel,Silica,,  1 ,Lote,1,1,120,0,  1 ,  1 ,  1 ,  1 ,8/21/2025,8/25/2025
146226,8/27/2025,19,4741,30,2926,Pep Set,Carrossel,Silica,,  1 ,Lote,1,1,6,0,  1 ,  1 ,  1 ,  1 ,8/21/2025,8/25/2025
146079,8/27/2025,20,4292,1,1755,Cold Box Soprado,Sopradora,Silica,  12 ,  1 ,peça,1,1,72,0,  72 ,  72 ,  1 ,  102 ,8/21/2025,8/25/2025
146079,8/27/2025,20,4292,30,2926,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,72,0,1,  1 ,  1 ,  1 ,8/21/2025,8/25/2025
144878,8/28/2025,1,4759,1,2675,Pep Set,Carrossel,Silica,  30 ,  1 ,peça,1,1,6,0,  6 ,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,2,2676,Pep Set,Carrossel,Silica,  29 ,  1 ,peça,1,1,6,0,  6 ,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,3,2677,Pep Set,Carrossel,Silica,24,"  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,4,2678,Pep Set,Carrossel,Silica,  14 ,  1 ,peça,1,1,6,0,  6 ,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,5,2679,Pep Set,Carrossel,Silica,  15 ,  1 ,peça,1,1,6,0,  6 ,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,6,2680,Pep Set,Carrossel,Silica,"12,5","  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,7,2681,Pep Set,Carrossel,Silica,"12,5","  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,8,2682,Pep Set,Carrossel,Silica,"10,8","  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,9,2683,Pep Set,Carrossel,Silica,"10,5","  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,10,2684,Pep Set,Carrossel,Silica,"9,6","  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,11,2685,Pep Set,Carrossel,Silica,"9,6","  1,00 ",peça,1,1,6,0,6,  6 ,  1 ,  8 ,8/22/2025,8/26/2025
144878,8/28/2025,1,4759,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  3,00 ",peça,3,1,6,0,18,  6 ,  1 ,  9 ,8/22/2025,8/26/2025
145644,8/28/2025,2,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145644,8/28/2025,2,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/22/2025,8/26/2025
145644,8/28/2025,2,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145644,8/28/2025,2,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145644,8/28/2025,2,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145663,8/28/2025,2,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145663,8/28/2025,2,4690,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/22/2025,8/26/2025
145663,8/28/2025,2,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145663,8/28/2025,2,4690,4,385,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145663,8/28/2025,2,4690,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145645,8/28/2025,3,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145645,8/28/2025,3,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/22/2025,8/26/2025
145645,8/28/2025,3,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145645,8/28/2025,3,4689,4,386,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145645,8/28/2025,3,4689,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145664,8/28/2025,3,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145664,8/28/2025,3,4690,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/22/2025,8/26/2025
145664,8/28/2025,3,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/22/2025,8/26/2025
145664,8/28/2025,3,4690,4,385,Cold Box Soprado,Sopradora,Silica,"0,625","  1,00 ",peça,4,1,8,0,8,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145664,8/28/2025,3,4690,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  0,75 ",peça,3,1,8,0,6,  2 ,  1 ,  3 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145716,8/28/2025,4,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,"3,294","  2,00 ",peça,1,1,8,0,16,  16 ,  3 ,  40 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3,"  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,4,2693,Cold Box Soprado,Sopradora,Silica,"0,93","  4,00 ",peça,4,1,8,0,32,  8 ,  1 ,  11 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,5,2694,Pep Set,Vibrado,Silica,"76,5","  1,00 ",peça,1,2,8,0,8,  8 ,  28 ,  224 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,6,2695,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,7,2696,Pep Set,Carrossel,Silica,"8,47","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,8,2697,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,9,2698,Pep Set,Carrossel,Silica,"7,68","  1,00 ",peça,1,1,8,0,8,  8 ,  1 ,  10 ,8/22/2025,8/26/2025
145717,8/28/2025,5,4805,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,8,0,12,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145568,8/28/2025,6,5090,1,2885,Pep Set,Carrossel,Silica,"1,4","  1,00 ",Peça,1,1,40,0,40,  40 ,  1 ,  50 ,8/22/2025,8/26/2025
145568,8/28/2025,6,5090,2,2886,Pep Set,Carrossel,Silica,3,"  1,00 ",Peça,1,1,40,0,40,  40 ,  1 ,  50 ,8/22/2025,8/26/2025
146135,8/28/2025,6,2402,1,1485,Cold Box Gasado,Cold Box Pequena,Silica,"1,08","  1,00 ",peça,2,1,32,0,32,  16 ,  3 ,  40 ,8/22/2025,8/26/2025
146135,8/28/2025,6,2402,2,1486,Cold Box Gasado,Cold Box Pequena,Silica,"0,095","  1,00 ",peça,2,1,32,0,32,  16 ,  3 ,  40 ,8/22/2025,8/26/2025
146135,8/28/2025,6,2402,3,1488,Cold Box Gasado,Cold Box Pequena,Silica,"0,08","  2,00 ",peça,2,1,32,0,64,  32 ,  3 ,  80 ,8/22/2025,8/26/2025
145740,8/28/2025,7,4755,1,116,Pep Set,Chão,Silica,"12,5","  1,00 ",peça,1,2,20,0,20,  20 ,  15 ,  300 ,8/22/2025,8/26/2025
145740,8/28/2025,7,4755,2,117,Cold Box Soprado,Sopradora,Silica,"6,4","  1,00 ",peça,2,1,20,0,20,  10 ,  1 ,  14 ,8/22/2025,8/26/2025
145740,8/28/2025,7,4755,3,2514,Cold Box Soprado,Sopradora,Silica,"3,46","  1,00 ",peça,4,1,20,0,20,  5 ,  1 ,  7 ,8/22/2025,8/26/2025
145256,8/28/2025,8,946,1,102,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/22/2025,8/26/2025
145256,8/28/2025,8,946,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145256,8/28/2025,8,946,3,104,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145256,8/28/2025,8,946,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/22/2025,8/26/2025
145922,8/28/2025,9,947,1,87,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145922,8/28/2025,9,947,2,88,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145922,8/28/2025,9,947,3,89,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145922,8/28/2025,9,947,4,94,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145282,8/28/2025,10,944,1,99,Pep Set,Carrossel,Silica,"9,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/22/2025,8/26/2025
145282,8/28/2025,10,944,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145282,8/28/2025,10,944,3,101,Cold Box Soprado,Sopradora,Silica,"1,16","  1,00 ",peça,4,1,16,0,16,  4 ,  1 ,  6 ,8/22/2025,8/26/2025
145282,8/28/2025,10,944,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,16,0,24,  8 ,  1 ,  11 ,8/22/2025,8/26/2025
145761,8/28/2025,11,945,1,90,Pep Set,Carrossel,Silica,"22,3","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145761,8/28/2025,11,945,2,91,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145761,8/28/2025,11,945,3,92,Pep Set,Carrossel,Silica,"8,57","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145761,8/28/2025,11,945,4,93,Pep Set,Carrossel,Silica,"5,34","  1,00 ",peça,1,2,20,0,20,  20 ,  1 ,  25 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,1,828,Pep Set,Chão,Silica,20,"  1,00 ",peça,1,2,12,0,12,  12 ,  15 ,  180 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,2,829,Pep Set,Carrossel,Silica,"27,4","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,3,830,Pep Set,Carrossel,Silica,"6,4","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,4,831,Pep Set,Carrossel,Silica,"6,1","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,5,839,Pep Set,Carrossel,Silica,"1,45","  1,00 ",peça,1,2,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/22/2025,8/26/2025
145772,8/28/2025,12,4054,7,834,Cold Box Soprado,Sopradora,Silica,"1,36","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,1,835,Pep Set,Chão,Silica,20,"  1,00 ",peça,1,2,12,0,12,  12 ,  15 ,  180 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,2,836,Pep Set,Carrossel,Silica,27,"  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,3,837,Pep Set,Carrossel,Silica,"6,4","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,4,838,Pep Set,Carrossel,Silica,"6,1","  1,00 ",peça,1,1,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,5,839,Pep Set,Carrossel,Silica,"1,45","  1,00 ",peça,1,2,12,0,12,  12 ,  1 ,  15 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,6,840,Cold Box Soprado,Sopradora,Silica,"1,56","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/22/2025,8/26/2025
145786,8/28/2025,13,4073,7,841,Cold Box Soprado,Sopradora,Silica,"1,36","  1,00 ",peça,4,1,12,0,12,  3 ,  1 ,  4 ,8/22/2025,8/26/2025
145806,8/28/2025,14,4683,1,2589,Pep Set,Chão,Silica,"4,97","  1,00 ",peça,1,1,24,0,24,  24 ,  15 ,  360 ,8/22/2025,8/26/2025
145806,8/28/2025,14,4683,2,2590,Pep Set,Carrossel,Silica,"2,62","  1,00 ",peça,1,1,24,0,24,  24 ,  1 ,  30 ,8/22/2025,8/26/2025
145806,8/28/2025,14,4683,3,2591,Pep Set,Carrossel,Silica,"2,58","  1,00 ",peça,1,1,24,0,24,  24 ,  1 ,  30 ,8/22/2025,8/26/2025
145806,8/28/2025,14,4683,4,2592,Pep Set,Carrossel,Silica,"1,1","  2,00 ",peça,1,1,24,0,48,  48 ,  1 ,  60 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,1,2667,Pep Set,Carrossel,Silica,24,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,2,2668,Pep Set,Carrossel,Silica,"31,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,3,2669,Pep Set,Carrossel,Silica,23,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,4,2670,Pep Set,Carrossel,Silica,11,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,5,2671,Pep Set,Carrossel,Silica,"9,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,6,2672,Pep Set,Carrossel,Silica,"9,5","  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,7,2673,Pep Set,Carrossel,Silica,4,"  1,00 ",peça,1,1,14,0,14,  14 ,  1 ,  18 ,8/22/2025,8/26/2025
146542,8/28/2025,15,4758,20,2629,Cold Box Soprado,Sopradora,Silica,"1,728","  1,50 ",peça,3,1,14,0,21,  7 ,  1 ,  10 ,8/22/2025,8/26/2025
145967,8/28/2025,16,948,1,1211,Pep Set,Chão,Silica,"22,5","  1,00 ",peça,1,1,14,0,14,  14 ,  15 ,  210 ,8/22/2025,8/26/2025
145680,8/28/2025,17,4823,1,2575,Cold Box Soprado,Sopradora,Silica,"1,04","  2,00 ",peça,2,1,10,0,20,  10 ,  1 ,  14 ,8/22/2025,8/26/2025
145680,8/28/2025,17,4823,2,2576,Cold Box Soprado,Sopradora,Silica,"0,7","  1,00 ",peça,1,1,10,0,10,  10 ,  1 ,  14 ,8/22/2025,8/26/2025
145680,8/28/2025,17,4823,3,2577,Cold Box Soprado,Sopradora,Silica,"1,148","  2,00 ",peça,4,1,10,0,20,  5 ,  1 ,  7 ,8/22/2025,8/26/2025
144184,8/28/2025,18,4269,1,1887,Cold Box Gasado,Cold Box Pequena,Silica,"0,7","  0,50 ",peça,2,2,256,0,128,  64 ,  3 ,  160 ,8/22/2025,8/26/2025
144184,8/28/2025,18,4269,2,,Cold Box Gasado,Cold Box Pequena,Silica,"0,7","  0,50 ",peça,,0,256,0,128,  -   ,  3 ,  -   ,8/22/2025,8/26/2025
144184,8/28/2025,18,4269,30,2926,Pep Set,Carrossel,Silica,,"  1,00 ",Lote,1,1,256,0,1,  1 ,  1 ,  1 ,8/22/2025,8/26/2025
144900,8/28/2025,19,2935,2,1252,Pep Set,Carrossel,Silica,"22,02","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/22/2025,8/26/2025
144900,8/28/2025,19,2935,3,1253,Pep Set,Carrossel,Silica,"16,1","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/22/2025,8/26/2025
144900,8/28/2025,19,2935,4,,Pep Set,Carrossel,Silica,"4,5","  1,00 ",peça,,0,16,0,16,  -   ,  1 ,  -   ,8/22/2025,8/26/2025
144900,8/28/2025,19,2935,5,1255,Pep Set,Carrossel,Silica,4,"  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/22/2025,8/26/2025
144900,8/28/2025,19,2935,1,1251,Pep Set,Carrossel,Silica,"31,3","  1,00 ",peça,1,1,16,0,16,  16 ,  1 ,  20 ,8/22/2025,8/26/2025
145646,8/29/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21,"  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
145646,8/29/2025,1,4689,2,114,Pep Set,Carrossel,Silica,"2,665","  1,00 ",peça,2,1,8,0,8,  4 ,  1 ,  5 ,8/25/2025,8/27/2025
145646,8/29/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,"3,025","  1,00 ",peça,1,1,8,0,8,  8 ,  3 ,  20 ,8/25/2025,8/27/2025
