_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos) , NOT BEFORE DATE , DEADLINE 
145822,9/2/2025,10,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/27/2025,8/29/2025
145822,9/2/2025,10,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145822,9/2/2025,10,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/27/2025,8/29/2025
145875,9/2/2025,10,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/27/2025,8/29/2025
145875,9/2/2025,10,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/27/2025,8/29/2025
145875,9/2/2025,10,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/27/2025,8/29/2025
145875,9/2/2025,10,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,8/27/2025,8/29/2025
145875,9/2/2025,10,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/27/2025,8/29/2025
146010,9/2/2025,11,947,1,87,Pep Set,Carrossel,Silica, 22 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/27/2025,8/29/2025
146010,9/2/2025,11,947,2,88,Pep Set,Carrossel,Silica, 16 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/27/2025,8/29/2025
146010,9/2/2025,11,947,3,89,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/27/2025,8/29/2025
146010,9/2/2025,11,947,4,94,Pep Set,Carrossel,Silica,5.34, 1.00 ,peça,1,2,20,0,20, 20 , 1 , 25 ,8/27/2025,8/29/2025
146160,9/2/2025,12,2671,23,2907,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 1 ,Molde,2,1,238,0, 17 , 9 , 3 , 21 ,8/27/2025,8/29/2025
146613,9/2/2025,13,2138,24,2908,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 1 ,Molde,2,1,210,0, 15 , 8 , 3 , 19 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,1,2562,Pep Set,Carrossel,Silica, 4 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,2,2563,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,3,2564,Pep Set,Carrossel,Silica,12.9, 2.00 ,peça,1,1,6,0,12, 12 , 1 , 15 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,4,2565,Pep Set,Vibrado,Silica,67.7, 1.00 ,peça,1,1,6,0,6, 6 , 28 , 168 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,5,2566,Pep Set,Carrossel,Silica,12.8, 2.00 ,peça,1,1,6,0,12, 12 , 1 , 15 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,6,2567,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,7,2568,Pep Set,Carrossel,Silica,8.9, 2.00 ,peça,1,1,6,0,12, 12 , 1 , 15 ,8/27/2025,8/29/2025
145796,9/2/2025,14,4621,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 3 ,peça,3,1,6,0, 18 , 6 , 1 , 9 ,8/27/2025,8/29/2025
145968,9/2/2025,15,948,1,1211,Pep Set,Chão,Silica, 23 , 1 ,peça,1,1,12,0, 12 , 12 , 15 , 180 ,8/27/2025,8/29/2025
146328,9/2/2025,16,1604,1,911,Pep Set,Chão,Silica, 56 , 1 ,peça,1,1,16,0, 16 , 16 , 15 , 240 ,8/27/2025,8/29/2025
145286,9/2/2025,17,944,1,99,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,8/27/2025,8/29/2025
145286,9/2/2025,17,944,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/27/2025,8/29/2025
145286,9/2/2025,17,944,3,101,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,8/27/2025,8/29/2025
145286,9/2/2025,17,944,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,16,0,24, 8 , 1 , 11 ,8/27/2025,8/29/2025
145674,9/2/2025,18,4822,1,2612,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,8/27/2025,8/29/2025
145674,9/2/2025,18,4822,2,2574,Cold Box Soprado,Sopradora,Silica, 0 , 2 ,peça,6,1,12,0, 24 , 4 , 1 , 6 ,8/27/2025,8/29/2025
146327,9/1/2025,18,1727,1,2875,Pep Set,Chão,Cromita, 6 , 1 ,peça,1,1,2,0, 2 , 2 , 15 , 30 ,9/1/2025,8/29/2025
146330,9/1/2025,18,1693,1,910,Pep Set,Chão,Cromita,2.35, 1.00 ,peça,1,1,4,0,4, 4 , 15 , 60 ,9/1/2025,8/29/2025
146331,9/1/2025,18,1607,1,913,Pep Set,Chão,Cromita,13.8, 1.00 ,peça,1,1,2,0,2, 2 , 15 , 30 ,9/1/2025,8/29/2025
145445,9/2/2025,19,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica, 8 , 1 ,peça,1,1,32,0, 32 , 32 , 3 , 80 ,8/27/2025,8/29/2025
145445,9/2/2025,19,4845,2,2880,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,8/27/2025,8/29/2025
145445,9/2/2025,19,4845,3,2881,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,1,828,Pep Set,Chão,Silica,20, 1.00 ,peça,1,2,12,0,12, 12 , 15 , 180 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,2,829,Pep Set,Carrossel,Silica, 27 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,3,830,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,4,831,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,12,0,12, 3 , 1 , 4 ,8/27/2025,8/29/2025
145772,9/2/2025,20,4054,7,834,Cold Box Soprado,Sopradora,Silica,1.36, 1.00 ,peça,4,1,12,0,12, 3 , 1 , 4 ,8/27/2025,8/29/2025
145823,9/3/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145823,9/3/2025,1,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/28/2025,9/1/2025
145823,9/3/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145823,9/3/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,8/28/2025,9/1/2025
145823,9/3/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/28/2025,9/1/2025
145876,9/3/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/28/2025,9/1/2025
145876,9/3/2025,1,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/28/2025,9/1/2025
145876,9/3/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145876,9/3/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145876,9/3/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 6 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,8,0, 12 , 4 , 1 , 6 ,8/28/2025,9/1/2025
145743,9/3/2025,3,4755,1,116,Pep Set,Chão,Silica, 13 , 1 ,peça,1,2,20,0, 20 , 20 , 15 , 300 ,8/28/2025,9/1/2025
145743,9/3/2025,3,4755,2,117,Cold Box Soprado,Sopradora,Silica, 6 , 1 ,peça,2,1,20,0, 20 , 10 , 1 , 14 ,8/28/2025,9/1/2025
145743,9/3/2025,3,4755,3,2514,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,4,1,20,0, 20 , 5 , 1 , 7 ,8/28/2025,9/1/2025
145824,9/3/2025,4,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145824,9/3/2025,4,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/28/2025,9/1/2025
145824,9/3/2025,4,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145824,9/3/2025,4,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145824,9/3/2025,4,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/28/2025,9/1/2025
145877,9/3/2025,4,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/28/2025,9/1/2025
145877,9/3/2025,4,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/28/2025,9/1/2025
145877,9/3/2025,4,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/28/2025,9/1/2025
145877,9/3/2025,4,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145877,9/3/2025,4,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,1,2562,Pep Set,Carrossel,Silica,4, 2.00 ,peça,1,1,6,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,2,2563,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,3,2564,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,4,2565,Pep Set,Vibrado,Silica, 68 , 1 ,peça,1,1,6,0, 6 , 6 , 28 , 168 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,5,2566,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,6,2567,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,7,2568,Pep Set,Carrossel,Silica, 9 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145797,9/3/2025,5,4621,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 3 ,peça,3,1,6,0, 18 , 6 , 1 , 9 ,8/28/2025,9/1/2025
145287,9/3/2025,6,944,1,99,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,8/28/2025,9/1/2025
145287,9/3/2025,6,944,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/28/2025,9/1/2025
145287,9/3/2025,6,944,3,101,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/28/2025,9/1/2025
145287,9/3/2025,6,944,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,16,0, 24 , 8 , 1 , 11 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,1,835,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,2,836,Pep Set,Carrossel,Silica,27, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,3,837,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,4,838,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/28/2025,9/1/2025
145787,9/3/2025,7,4073,7,841,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,3,2692,Cold Box Soprado,Sopradora,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 6 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,6,2695,Pep Set,Carrossel,Silica,8.47, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12, 4 , 1 , 6 ,8/28/2025,9/1/2025
146080,9/3/2025,9,947,1,87,Pep Set,Carrossel,Silica, 22 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/28/2025,9/1/2025
146080,9/3/2025,9,947,2,88,Pep Set,Carrossel,Silica, 16 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/28/2025,9/1/2025
146080,9/3/2025,9,947,3,89,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/28/2025,9/1/2025
146080,9/3/2025,9,947,4,94,Pep Set,Carrossel,Silica, 5 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/28/2025,9/1/2025
145825,9/3/2025,10,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/28/2025,9/1/2025
145825,9/3/2025,10,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/28/2025,9/1/2025
145825,9/3/2025,10,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/28/2025,9/1/2025
145825,9/3/2025,10,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8, 2 , 1 , 3 ,8/28/2025,9/1/2025
145825,9/3/2025,10,4689,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,8,0, 6 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145878,9/3/2025,10,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145878,9/3/2025,10,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/28/2025,9/1/2025
145878,9/3/2025,10,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145878,9/3/2025,10,4689,4,386,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,8,0, 8 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145878,9/3/2025,10,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6, 2 , 1 , 3 ,8/28/2025,9/1/2025
146178,9/3/2025,11,3989,23,2907,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 0 ,peça,2,1,238,0, 17 , 9 , 3 , 21 ,8/28/2025,9/1/2025
146190,9/3/2025,12,4292,1,1755,Cold Box Soprado,Sopradora,Silica,12, 1.00 ,peça,1,1,72,0,72, 72 , 1 , 102 ,8/28/2025,9/1/2025
146190,9/3/2025,12,4292,30,2926,Pep Set,Carrossel,Silica,, 1 ,Lote,1,1,72,0, 1 , 1 , 1 , 1 ,8/28/2025,9/1/2025
146614,9/3/2025,13,2138,24,2908,Cold Box Gasado,Cold Box Pequena,Silica,9.58, 1.00 ,Molde,2,1,210,0,15, 8 , 3 , 19 ,8/28/2025,9/1/2025
146333,9/3/2025,15,1799,1,925,Pep Set,Chão,Silica, 125 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,8/28/2025,9/1/2025
145446,9/3/2025,16,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica, 8 , 1 ,peça,1,1,32,0, 32 , 32 , 3 , 80 ,8/28/2025,9/1/2025
145446,9/3/2025,16,4845,2,2880,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,8/28/2025,9/1/2025
145446,9/3/2025,16,4845,3,2881,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,1,2675,Pep Set,Carrossel,Silica,30, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,2,2676,Pep Set,Carrossel,Silica,29, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,3,2677,Pep Set,Carrossel,Silica,24, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,4,2678,Pep Set,Carrossel,Silica,14, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,5,2679,Pep Set,Carrossel,Silica,14.5, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,6,2680,Pep Set,Carrossel,Silica,12.5, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,7,2681,Pep Set,Carrossel,Silica, 13 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,8,2682,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,9,2683,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,10,2684,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,11,2685,Pep Set,Carrossel,Silica,9.6, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,17,4759,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 3 ,peça,3,1,6,0, 18 , 6 , 1 , 9 ,8/28/2025,9/1/2025
145675,9/3/2025,18,4822,1,2612,Cold Box Soprado,Sopradora,Silica,0.192, 2.00 ,peça,6,1,12,0,24, 4 , 1 , 6 ,8/28/2025,9/1/2025
145675,9/3/2025,18,4822,2,2574,Cold Box Soprado,Sopradora,Silica,0.196, 2.00 ,peça,6,1,12,0,24, 4 , 1 , 6 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,1,828,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,2,829,Pep Set,Carrossel,Silica, 27 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,3,830,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,4,831,Pep Set,Carrossel,Silica,6.1, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,5,839,Pep Set,Carrossel,Silica,1.45, 1.00 ,peça,1,2,12,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/28/2025,9/1/2025
145773,9/3/2025,19,4054,7,834,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,1,2667,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,2,2668,Pep Set,Carrossel,Silica, 32 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,3,2669,Pep Set,Carrossel,Silica,23, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,4,2670,Pep Set,Carrossel,Silica,11, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,5,2671,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,6,2672,Pep Set,Carrossel,Silica,9.5, 1.00 ,peça,1,1,14,0,14, 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,7,2673,Pep Set,Carrossel,Silica, 4 , 1 ,peça,1,1,14,0, 14 , 14 , 1 , 18 ,8/28/2025,9/1/2025
146542,9/3/2025,20,4758,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 2 ,peça,3,1,14,0, 21 , 7 , 1 , 10 ,8/28/2025,9/1/2025
