_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos), NOT BEFORE DATE, DEADLINE
145960,9/1/2025,11,1008,1,668,Pep Set,Chão,Silica,56, 1.00 ,peça,1,1,7,0,7, 7 , 15 , 105 ,8/26/2025,8/28/2025
146354,9/1/2025,12,4283,29,2925,Pep Set,Carrossel,Silica,, 1.00 ,Lote,1,1,16,0,1, 1 , 1 , 1 ,8/26/2025,8/28/2025
145719,9/2/2025,3,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,2, 6 , 6 , 28 , 168 ,8/27/2025,8/29/2025
146016,9/2/2025,5,2474,1,1502,Pep Set,Carrossel,Silica, 55 , 1 ,peça,1,1,2,0, 2 , 2 , 1 , 3 ,8/27/2025,8/29/2025
143534,9/2/2025,7,4668,1,2578,Cold Box Soprado,Sopradora,Silica, 7 , 1 ,peça,1,1,40,0, 40 , 40 , 1 , 57 ,8/27/2025,8/29/2025
143534,9/2/2025,7,4668,20,2629,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,3,1,40,0, 30 , 10 , 1 , 14 ,8/27/2025,8/29/2025
143534,9/2/2025,7,4668,30,2926,Pep Set,Carrossel,Silica,, 1 ,Lote,1,1,40,0, 1 , 1 , 1 , 1 ,8/27/2025,8/29/2025
145720,9/2/2025,10,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/27/2025,8/29/2025
145720,9/2/2025,10,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/27/2025,8/29/2025
145720,9/2/2025,10,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/27/2025,8/29/2025
145286,9/2/2025,11,944,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/27/2025,8/29/2025
145286,9/2/2025,11,944,3,101,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,8/27/2025,8/29/2025
145786,9/2/2025,12,4073,1,835,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,8, 4 , 4 , 15 , 60 ,8/27/2025,8/29/2025
146328,9/2/2025,13,1604,1,911,Pep Set,Chão,Silica,56, 1.00 ,peça,1,1,16,0,16, 16 , 15 , 240 ,8/27/2025,8/29/2025
146613,9/2/2025,14,2138,24,2908,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 1 ,Molde,2,1,210,0, 15 , 8 , 3 , 19 ,8/27/2025,8/29/2025
146178,9/2/2025,15,3989,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.42, 0.07 ,peça,2,1,238,0,17.136, 9 , 3 , 21 ,8/27/2025,8/29/2025
146331,9/1/2025,15,1607,1,913,Pep Set,Chão,Cromita,13.8, 1.00 ,peça,1,1,2,0,2, 2 , 15 , 30 ,9/1/2025,8/29/2025
145721,9/3/2025,2,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,8/28/2025,9/1/2025
145721,9/3/2025,2,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/28/2025,9/1/2025
145287,9/3/2025,3,944,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,8/28/2025,9/1/2025
145287,9/3/2025,3,944,3,101,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16, 4 , 1 , 6 ,8/28/2025,9/1/2025
145446,9/3/2025,4,4845,1,2879,Cold Box Gasado,Cold Box 4,Silica, 8 , 1 ,peça,1,1,32,0, 32 , 32 , 3 , 80 ,8/28/2025,9/1/2025
145446,9/3/2025,4,4845,2,2880,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,8/28/2025,9/1/2025
145446,9/3/2025,4,4845,3,2881,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,32,0, 32 , 32 , 1 , 40 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,1,2675,Pep Set,Carrossel,Silica, 30 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,2,2676,Pep Set,Carrossel,Silica, 29 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,4,2678,Pep Set,Carrossel,Silica, 14 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,5,2679,Pep Set,Carrossel,Silica, 15 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,8,2682,Pep Set,Carrossel,Silica,10.8, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,9,2683,Pep Set,Carrossel,Silica, 11 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,10,2684,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
144880,9/3/2025,5,4759,11,2685,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/28/2025,9/1/2025
145773,9/3/2025,6,4054,1,828,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/28/2025,9/1/2025
145773,9/3/2025,6,4054,2,829,Pep Set,Carrossel,Silica,27.4, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,6,4054,3,830,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,6,4054,4,831,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,6,4054,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145773,9/3/2025,6,4054,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,12,0,12, 3 , 1 , 4 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,4, 4 , 4 , 1 , 5 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,5, 3 , 3 , 1 , 4 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,1, 7 , 7 , 1 , 9 ,8/28/2025,9/1/2025
145722,9/3/2025,8,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,4, 4 , 4 , 1 , 5 ,8/28/2025,9/1/2025
145787,9/3/2025,10,4073,1,835,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,8/28/2025,9/1/2025
145787,9/3/2025,10,4073,2,836,Pep Set,Carrossel,Silica,27, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,10,4073,3,837,Pep Set,Carrossel,Silica,6.4, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,10,4073,4,838,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145787,9/3/2025,10,4073,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
146333,9/3/2025,11,1799,1,925,Pep Set,Chão,Silica, 125 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,8/28/2025,9/1/2025
146179,9/3/2025,12,3989,23,2907,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 0 ,peça,2,1,238,0, 17 , 9 , 3 , 21 ,8/28/2025,9/1/2025
146614,9/3/2025,13,2138,24,2908,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 1 ,Molde,2,1,210,0, 15 , 8 , 3 , 19 ,8/28/2025,9/1/2025
145822,9/3/2025,14,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145875,9/3/2025,14,4690,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,1,2562,Pep Set,Carrossel,Silica, 4 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,2,2563,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,3,2564,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,4,2565,Pep Set,Vibrado,Silica, 68 , 1 ,peça,1,1,6,0, 6 , 6 , 28 , 168 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,5,2566,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,6,2567,Pep Set,Carrossel,Silica, 13 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,7,2568,Pep Set,Carrossel,Silica, 9 , 2 ,peça,1,1,6,0, 12 , 12 , 1 , 15 ,8/28/2025,9/1/2025
145796,9/3/2025,15,4621,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 3.00 ,peça,3,1,6,0,18, 6 , 1 , 9 ,8/28/2025,9/1/2025
145559,9/3/2025,16,5066,1,2699,Pep Set,Carrossel,Silica, 5 , 1 ,peça,2,1,4,0, 4 , 2 , 1 , 3 ,8/28/2025,9/1/2025
145559,9/3/2025,16,5066,2,2867,Pep Set,Chão,Silica, 16 , 1 ,peça,1,1,4,0, 4 , 4 , 15 , 60 ,8/28/2025,9/1/2025
145560,9/3/2025,16,5067,1,2701,Pep Set,Carrossel,Silica,5, 1.00 ,peça,2,1,4,0,4, 2 , 1 , 3 ,8/28/2025,9/1/2025
145560,9/3/2025,16,5067,2,2868,Pep Set,Chão,Silica, 16 , 1 ,peça,1,1,4,0, 4 , 4 , 15 , 60 ,8/28/2025,9/1/2025
146570,9/3/2025,16,4302,1,2394,Pep Set,Carrossel,Silica, 7 , 1 ,peça,1,1,4,0, 4 , 4 , 1 , 5 ,8/28/2025,9/1/2025
145807,9/3/2025,17,4683,1,2589,Pep Set,Chão,Silica, 5 , 1 ,peça,1,1,24,0, 24 , 24 , 15 , 360 ,8/28/2025,9/1/2025
145807,9/3/2025,17,4683,2,2590,Pep Set,Carrossel,Silica, 3 , 1 ,peça,1,1,24,0, 24 , 24 , 1 , 30 ,8/28/2025,9/1/2025
145807,9/3/2025,17,4683,3,2591,Pep Set,Carrossel,Silica, 3 , 1 ,peça,1,1,24,0, 24 , 24 , 1 , 30 ,8/28/2025,9/1/2025
145807,9/3/2025,17,4683,4,2592,Pep Set,Carrossel,Silica,1.1, 2.00 ,peça,1,1,24,0,48, 48 , 1 , 60 ,8/28/2025,9/1/2025
145823,9/4/2025,2,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/29/2025,9/2/2025
145823,9/4/2025,2,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/29/2025,9/2/2025
145876,9/4/2025,2,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21, 1.00 ,peça,1,1,8,0,8, 8 , 3 , 20 ,8/29/2025,9/2/2025
145876,9/4/2025,2,4690,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16, 16 , 3 , 40 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32, 8 , 1 , 11 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,8,2697,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/29/2025,9/2/2025
145723,9/4/2025,3,4805,9,2698,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/29/2025,9/2/2025
146711,9/4/2025,4,4194,1,2217,Pep Set,Chão,Silica,32.5, 1.00 ,peça,1,1,7,0,7, 7 , 15 , 105 ,8/29/2025,9/2/2025
146711,9/4/2025,4,4194,2,2218,Pep Set,Carrossel,Silica, 4 , 1 ,peça,1,1,7,0, 7 , 7 , 1 , 9 ,8/29/2025,9/2/2025
146711,9/4/2025,4,4194,3,2219,Pep Set,Carrossel,Silica, 2 , 1 ,peça,1,1,7,0, 7 , 7 , 1 , 9 ,8/29/2025,9/2/2025
146711,9/4/2025,4,4194,4,2220,Pep Set,Carrossel,Silica,0.6, 1.00 ,peça,1,1,7,0,7, 7 , 1 , 9 ,8/29/2025,9/2/2025
146714,9/4/2025,4,4031,1,2367,Pep Set,Chão,Silica,32.5, 1.00 ,peça,1,1,7,0,7, 7 , 15 , 105 ,8/29/2025,9/2/2025
146714,9/4/2025,4,4031,2,2218,Pep Set,Carrossel,Silica,4, 1.00 ,peça,1,1,7,0,7, 7 , 1 , 9 ,8/29/2025,9/2/2025
146714,9/4/2025,4,4031,3,2368,Pep Set,Carrossel,Silica, 2 , 1 ,peça,1,1,7,0, 7 , 7 , 1 , 9 ,8/29/2025,9/2/2025
146714,9/4/2025,4,4031,4,2369,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,1,7,0, 7 , 7 , 1 , 9 ,8/29/2025,9/2/2025
145808,9/4/2025,5,4683,1,2589,Pep Set,Chão,Silica, 5 , 1 ,peça,1,1,24,0, 24 , 24 , 15 , 360 ,8/29/2025,9/2/2025
145808,9/4/2025,5,4683,2,2590,Pep Set,Carrossel,Silica,2.62, 1.00 ,peça,1,1,24,0,24, 24 , 1 , 30 ,8/29/2025,9/2/2025
145808,9/4/2025,5,4683,3,2591,Pep Set,Carrossel,Silica, 3 , 1 ,peça,1,1,24,0, 24 , 24 , 1 , 30 ,8/29/2025,9/2/2025
145808,9/4/2025,5,4683,4,2592,Pep Set,Carrossel,Silica, 1 , 2 ,peça,1,1,24,0, 48 , 48 , 1 , 60 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,1,828,Pep Set,Chão,Silica,20, 1.00 ,peça,1,1,12,0,12, 12 , 15 , 180 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,2,836,Pep Set,Carrossel,Silica, 27 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,3,837,Cold Box Gasado,Cold Box Pequena,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 3 , 30 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,4,838,Cold Box Gasado,Cold Box Pequena,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 3 , 30 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,5,832,Pep Set,Carrossel,Silica,1.45, 1.00 ,peça,1,2,12,0,12, 12 , 1 , 15 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,6,840,Cold Box Soprado,Sopradora,Silica,1.56, 1.00 ,peça,4,1,12,0,12, 3 , 1 , 4 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,7,834,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,8/29/2025,9/2/2025
145793,9/4/2025,6,4339,8,2215,Pep Set,Carrossel,Silica,5.04, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,8/29/2025,9/2/2025
145288,9/4/2025,7,944,1,99,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,1,16,0, 16 , 16 , 1 , 20 ,8/29/2025,9/2/2025
145288,9/4/2025,7,944,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/29/2025,9/2/2025
145288,9/4/2025,7,944,3,101,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,16,0, 16 , 4 , 1 , 6 ,8/29/2025,9/2/2025
146080,9/4/2025,8,947,1,87,Pep Set,Carrossel,Silica, 22 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/29/2025,9/2/2025
146080,9/4/2025,8,947,2,88,Pep Set,Carrossel,Silica, 16 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/29/2025,9/2/2025
146080,9/4/2025,8,947,3,89,Pep Set,Carrossel,Silica, 9 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/29/2025,9/2/2025
146080,9/4/2025,8,947,4,94,Pep Set,Carrossel,Silica, 5 , 1 ,peça,1,2,20,0, 20 , 20 , 1 , 25 ,8/29/2025,9/2/2025
145824,9/4/2025,9,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/29/2025,9/2/2025
145824,9/4/2025,9,4689,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8, 4 , 1 , 5 ,8/29/2025,9/2/2025
145824,9/4/2025,9,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/29/2025,9/2/2025
145877,9/4/2025,9,4690,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/29/2025,9/2/2025
145877,9/4/2025,9,4690,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,8/29/2025,9/2/2025
145877,9/4/2025,9,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica, 3 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,8/29/2025,9/2/2025
145590,9/4/2025,10,4748,1,2647,Pep Set,Carrossel,Silica,13.6, 1.00 ,peça,1,1,32,0,32, 32 , 1 , 40 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,1,2675,Pep Set,Carrossel,Silica, 30 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,2,2676,Pep Set,Carrossel,Silica, 29 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,3,2677,Pep Set,Carrossel,Silica, 24 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,4,2678,Pep Set,Carrossel,Silica, 14 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,5,2679,Pep Set,Carrossel,Silica,14.5, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,6,2680,Pep Set,Carrossel,Silica, 13 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,7,2681,Pep Set,Carrossel,Silica,12.5, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,8,2682,Pep Set,Carrossel,Silica,10.8, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,9,2683,Pep Set,Carrossel,Silica,10.5, 1.00 ,peça,1,1,6,0,6, 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,10,2684,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
144881,9/4/2025,11,4759,11,2685,Pep Set,Carrossel,Silica, 10 , 1 ,peça,1,1,6,0, 6 , 6 , 1 , 8 ,8/29/2025,9/2/2025
146615,9/4/2025,12,2138,24,2908,Cold Box Gasado,Cold Box Pequena,Silica, 10 , 1 ,Molde,2,1,210,0, 15 , 8 , 3 , 19 ,8/29/2025,9/2/2025
146160,9/4/2025,13,2671,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.4, 1.00 ,Molde,2,1,238,0,17, 9 , 3 , 21 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica, 3 , 2 ,peça,1,1,8,0, 16 , 16 , 3 , 40 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,4,2693,Cold Box Soprado,Sopradora,Silica, 1 , 4 ,peça,4,1,8,0, 32 , 8 , 1 , 11 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,5,2694,Pep Set,Vibrado,Silica, 77 , 1 ,peça,1,2,8,0, 8 , 8 , 28 , 224 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,6,2695,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,7,2696,Pep Set,Carrossel,Silica, 8 , 1 ,peça,1,1,8,0, 8 , 8 , 1 , 10 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/29/2025,9/2/2025
145724,9/4/2025,14,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8, 8 , 1 , 10 ,8/29/2025,9/2/2025
145974,9/4/2025,16,4860,30,2926,Pep Set,Carrossel,Silica,, 1 ,Lote,1,1,12,0, 1 , 1 , 1 , 1 ,8/29/2025,9/2/2025
146336,9/4/2025,17,1724,1,916,Pep Set,Chão,Silica, 116 , 1 ,peça,1,1,8,0, 8 , 8 , 15 , 120 ,8/29/2025,9/2/2025
145596,9/5/2025,2,276,1,179,Shell,Shell, Shell b4,0.04, 1.00 ,peça,2,1,1200,0,1200, 600 , -   , -   ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,1,828,Pep Set,Chão,Silica, 20 , 1 ,peça,1,2,12,0, 12 , 12 , 15 , 180 ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,2,829,Pep Set,Carrossel,Silica,27.4, 1.00 ,peça,1,1,12,0,12, 12 , 1 , 15 ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,3,830,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,4,831,Pep Set,Carrossel,Silica, 6 , 1 ,peça,1,1,12,0, 12 , 12 , 1 , 15 ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,5,839,Pep Set,Carrossel,Silica, 1 , 1 ,peça,1,2,12,0, 12 , 12 , 1 , 15 ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,6,840,Cold Box Soprado,Sopradora,Silica, 2 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,9/1/2025,9/3/2025
145774,9/5/2025,3,4054,7,834,Cold Box Soprado,Sopradora,Silica, 1 , 1 ,peça,4,1,12,0, 12 , 3 , 1 , 4 ,9/1/2025,9/3/2025
146124,9/5/2025,4,4823,1,2575,Cold Box Soprado,Sopradora,Silica,1.04, 2.00 ,peça,2,1,10,0,20, 10 , 1 , 14 ,9/1/2025,9/3/2025
146124,9/5/2025,4,4823,2,2576,Cold Box Soprado,Sopradora,Silica,0.7, 1.00 ,peça,1,1,10,0,10, 10 , 1 , 14 ,9/1/2025,9/3/2025
146124,9/5/2025,4,4823,3,2577,Cold Box Soprado,Sopradora,Silica, 1 , 2 ,peça,4,1,10,0, 20 , 5 , 1 , 7 ,9/1/2025,9/3/2025
145825,9/5/2025,5,4689,1,113,Cold Box Gasado,Cold Box 4,Silica, 21 , 1 ,peça,1,1,8,0, 8 , 8 , 3 , 20 ,9/1/2025,9/3/2025
145825,9/5/2025,5,4689,2,114,Pep Set,Carrossel,Silica, 3 , 1 ,peça,2,1,8,0, 8 , 4 , 1 , 5 ,9/1/2025,9/3/2025
