id,_kf_producao,datafusao,ordenacao,_kf_fichatecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machos_por,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,qtd_moldes,tempo_ciclo,tempo_total,not_before_date,deadline,datahoraprocess,_kf_statusintegration,statusintegrationid,status_create_date,dt,maquina,not_sequence,inicio,fim
20012,146953,2025-10-24,16,4292,1,1755,coldboxsoprado,sopradora,Silica,12.0,1,peça,1,1,72,0,72,72,1,102,2025-10-20,2025-10-22,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-20 18:45:00,2025-10-20 19:57:00
19965,146597,2025-10-27,1,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:00:00,2025-10-21 04:04:00
19967,146597,2025-10-27,1,4690,4,385,coldboxsoprado,sopradora,Silica,1.0,1,peça,4,1,8,0,8,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:04:00,2025-10-21 04:06:00
19968,146597,2025-10-27,1,4690,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:16:00,2025-10-21 04:18:00
19986,146709,2025-10-27,1,4689,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:18:00,2025-10-21 04:22:00
19988,146709,2025-10-27,1,4689,20,2629,coldboxsoprado,sopradora,Silica,2.0,1,peça,3,1,8,0,6,2,1,3,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:22:00,2025-10-21 04:24:00
20135,147060,2025-10-27,2,4805,3,2692,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:34:00,2025-10-21 04:38:00
20136,147060,2025-10-27,2,4805,4,2693,coldboxsoprado,sopradora,Silica,1.0,4,peça,4,1,8,0,32,8,1,11,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 04:48:00,2025-10-21 04:56:00
20142,147060,2025-10-27,2,4805,20,2629,coldboxsoprado,sopradora,Silica,2.0,2,peça,3,1,8,0,12,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:06:00,2025-10-21 05:10:00
19970,146598,2025-10-27,5,4690,2,114,coldboxsoprado,sopradora,Silica,3.0,1,peça,2,1,8,0,8,4,1,6,2025-10-21,2025-10-23,19/10/2025 23:30:07,41,41,2025-10-19 23:30:07.000,2025-10-19,coldboxsoprado_sopradora,True,2025-10-21 05:10:00,2025-10-21 05:14:00
