OP,caixa,_kf_macho,maquina,fim,not_before_date,Deadline,config,tempo_processamento,inicio,status_integration_id,Status_Processed
146252,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 11:25:00,2025-09-15,2025-09-18,A,20,2025-09-16 11:05:00,10,
146252,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 11:40:00,2025-09-15,2025-09-18,A,15,2025-09-16 11:25:00,10,
146253,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 11:55:00,2025-09-15,2025-09-19,A,15,2025-09-16 11:40:00,10,
146253,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 12:15:00,2025-09-15,2025-09-19,A,20,2025-09-16 11:55:00,10,
146253,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 13:30:00,2025-09-15,2025-09-19,A,15,2025-09-15 13:15:00,10,
146254,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 12:30:00,2025-09-15,2025-09-19,A,15,2025-09-16 12:15:00,10,
146254,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 12:50:00,2025-09-15,2025-09-19,A,20,2025-09-16 12:30:00,10,
146254,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 13:05:00,2025-09-15,2025-09-19,A,15,2025-09-16 12:50:00,10,
146255,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 13:20:00,2025-09-16,2025-09-20,A,15,2025-09-16 13:05:00,10,
146255,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 13:40:00,2025-09-16,2025-09-20,A,20,2025-09-16 13:20:00,10,
146255,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 13:55:00,2025-09-16,2025-09-20,A,15,2025-09-16 13:40:00,10,
146256,3.0,2692.0,coldboxsoprado_sopradora,2025-09-16 14:10:00,2025-09-16,2025-09-20,A,15,2025-09-16 13:55:00,10,
146256,4.0,2693.0,coldboxsoprado_sopradora,2025-09-16 14:30:00,2025-09-16,2025-09-20,A,20,2025-09-16 14:10:00,10,
146256,20.0,2629.0,coldboxsoprado_sopradora,2025-09-16 14:45:00,2025-09-16,2025-09-20,A,15,2025-09-16 14:30:00,10,
146306,1.0,2735.0,coldboxsoprado_sopradora,2025-09-16 15:00:00,2025-09-15,2025-09-17,B,15,2025-09-16 14:45:00,10,
146306,2.0,2736.0,coldboxsoprado_sopradora,2025-09-16 15:20:00,2025-09-15,2025-09-17,A,20,2025-09-16 15:00:00,10,
146307,1.0,2735.0,coldboxsoprado_sopradora,2025-09-16 15:35:00,2025-09-15,2025-09-18,B,15,2025-09-16 15:20:00,10,
146307,2.0,2736.0,coldboxsoprado_sopradora,2025-09-16 15:55:00,2025-09-15,2025-09-18,A,20,2025-09-16 15:35:00,10,
146308,1.0,2735.0,coldboxsoprado_sopradora,2025-09-16 16:10:00,2025-09-15,2025-09-19,B,15,2025-09-16 15:55:00,10,
146308,2.0,2736.0,coldboxsoprado_sopradora,2025-09-16 16:30:00,2025-09-15,2025-09-19,A,20,2025-09-16 16:10:00,10,
146312,1.0,2735.0,coldboxsoprado_sopradora,2025-09-16 16:45:00,2025-09-15,2025-09-17,B,15,2025-09-16 16:30:00,10,
146312,2.0,2736.0,coldboxsoprado_sopradora,2025-09-16 17:05:00,2025-09-15,2025-09-17,A,20,2025-09-16 16:45:00,10,
146313,1.0,2735.0,coldboxsoprado_sopradora,2025-09-16 17:20:00,2025-09-15,2025-09-18,B,15,2025-09-16 17:05:00,10,
146313,2.0,2736.0,coldboxsoprado_sopradora,2025-09-16 17:40:00,2025-09-15,2025-09-18,A,20,2025-09-16 17:20:00,10,
146512,6.0,840.0,coldboxsoprado_sopradora,2025-09-16 17:55:00,2025-09-15,2025-09-19,A,15,2025-09-16 17:40:00,10,
146512,7.0,841.0,coldboxsoprado_sopradora,2025-09-16 18:10:00,2025-09-15,2025-09-19,A,15,2025-09-16 17:55:00,10,
146518,6.0,840.0,coldboxsoprado_sopradora,2025-09-16 18:25:00,2025-09-16,2025-09-20,A,15,2025-09-16 18:10:00,10,
146518,7.0,834.0,coldboxsoprado_sopradora,2025-09-16 18:40:00,2025-09-16,2025-09-20,A,15,2025-09-16 18:25:00,10,
146804,2.0,2708.0,coldboxsoprado_sopradora,2025-09-15 14:00:00,2025-09-15,2025-09-16,A,30,2025-09-15 13:30:00,10,
146804,3.0,2709.0,coldboxsoprado_sopradora,2025-09-15 14:30:00,2025-09-15,2025-09-16,A,30,2025-09-15 14:00:00,10,
146805,1.0,2707.0,coldboxsoprado_sopradora,2025-09-16 19:00:00,2025-09-15,2025-09-17,A,20,2025-09-16 18:40:00,10,
146805,2.0,2708.0,coldboxsoprado_sopradora,2025-09-16 19:30:00,2025-09-15,2025-09-17,A,30,2025-09-16 19:00:00,10,
146805,3.0,2709.0,coldboxsoprado_sopradora,2025-09-16 20:00:00,2025-09-15,2025-09-17,A,30,2025-09-16 19:30:00,10,
146806,1.0,2707.0,coldboxsoprado_sopradora,2025-09-16 20:20:00,2025-09-15,2025-09-18,A,20,2025-09-16 20:00:00,10,
146806,2.0,2708.0,coldboxsoprado_sopradora,2025-09-17 00:30:00,2025-09-15,2025-09-18,A,30,2025-09-17 00:00:00,10,
146806,3.0,2709.0,coldboxsoprado_sopradora,2025-09-17 01:00:00,2025-09-15,2025-09-18,A,30,2025-09-17 00:30:00,10,
146807,1.0,2707.0,coldboxsoprado_sopradora,2025-09-16 20:40:00,2025-09-15,2025-09-19,A,20,2025-09-16 20:20:00,10,
146807,2.0,2708.0,coldboxsoprado_sopradora,2025-09-17 01:30:00,2025-09-15,2025-09-19,A,30,2025-09-17 01:00:00,10,
146807,3.0,2709.0,coldboxsoprado_sopradora,2025-09-17 02:00:00,2025-09-15,2025-09-19,A,30,2025-09-17 01:30:00,10,
146808,1.0,2707.0,coldboxsoprado_sopradora,2025-09-16 21:00:00,2025-09-16,2025-09-20,A,20,2025-09-16 20:40:00,10,
146808,2.0,2708.0,coldboxsoprado_sopradora,2025-09-17 02:30:00,2025-09-16,2025-09-20,A,30,2025-09-17 02:00:00,10,
146808,3.0,2709.0,coldboxsoprado_sopradora,2025-09-17 03:00:00,2025-09-16,2025-09-20,A,30,2025-09-17 02:30:00,10,
146823,2.0,2708.0,coldboxsoprado_sopradora,2025-09-15 15:00:00,2025-09-15,2025-09-16,A,30,2025-09-15 14:30:00,10,
146823,3.0,2709.0,coldboxsoprado_sopradora,2025-09-15 15:30:00,2025-09-15,2025-09-16,A,30,2025-09-15 15:00:00,10,
146824,1.0,2715.0,coldboxsoprado_sopradora,2025-09-16 21:20:00,2025-09-15,2025-09-17,A,20,2025-09-16 21:00:00,10,
146824,2.0,2708.0,coldboxsoprado_sopradora,2025-09-16 21:50:00,2025-09-15,2025-09-17,A,30,2025-09-16 21:20:00,10,
146824,3.0,2709.0,coldboxsoprado_sopradora,2025-09-16 22:20:00,2025-09-15,2025-09-17,A,30,2025-09-16 21:50:00,10,
146825,1.0,2715.0,coldboxsoprado_sopradora,2025-09-16 22:40:00,2025-09-15,2025-09-18,A,20,2025-09-16 22:20:00,10,
146825,2.0,2708.0,coldboxsoprado_sopradora,2025-09-17 03:30:00,2025-09-15,2025-09-18,A,30,2025-09-17 03:00:00,10,
146825,3.0,2709.0,coldboxsoprado_sopradora,2025-09-17 04:00:00,2025-09-15,2025-09-18,A,30,2025-09-17 03:30:00,10,
146826,1.0,2715.0,coldboxsoprado_sopradora,2025-09-16 23:00:00,2025-09-15,2025-09-19,A,20,2025-09-16 22:40:00,10,
146826,2.0,2708.0,coldboxsoprado_sopradora,2025-09-17 04:30:00,2025-09-15,2025-09-19,A,30,2025-09-17 04:00:00,10,
146826,3.0,2709.0,coldboxsoprado_sopradora,2025-09-17 05:00:00,2025-09-15,2025-09-19,A,30,2025-09-17 04:30:00,10,
146827,1.0,2715.0,coldboxsoprado_sopradora,2025-09-16 23:20:00,2025-09-16,2025-09-20,A,20,2025-09-16 23:00:00,10,
146827,2.0,2708.0,coldboxsoprado_sopradora,2025-09-17 05:30:00,2025-09-16,2025-09-20,A,30,2025-09-17 05:00:00,10,
146827,3.0,2709.0,coldboxsoprado_sopradora,2025-09-17 06:00:00,2025-09-16,2025-09-20,A,30,2025-09-17 05:30:00,10,
145744,2.0,117.0,coldboxsoprado_sopradora,2025-09-15 15:50:00,2025-09-15,2025-09-16,A,20,2025-09-15 15:30:00,10,
145744,3.0,2514.0,coldboxsoprado_sopradora,2025-09-15 16:05:00,2025-09-15,2025-09-16,B,15,2025-09-15 15:50:00,10,
145797,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 16:25:00,2025-09-15,2025-09-16,A,20,2025-09-15 16:05:00,10,
145852,4.0,386.0,coldboxsoprado_sopradora,2025-09-15 16:40:00,2025-09-15,2025-09-16,A,15,2025-09-15 16:25:00,10,
145852,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 16:55:00,2025-09-15,2025-09-16,A,15,2025-09-15 16:40:00,10,
145896,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 17:10:00,2025-09-15,2025-09-16,A,15,2025-09-15 16:55:00,10,
145896,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 17:25:00,2025-09-15,2025-09-16,A,15,2025-09-15 17:10:00,10,
146088,4.0,385.0,coldboxsoprado_sopradora,2025-09-15 17:40:00,2025-09-15,2025-09-16,A,15,2025-09-15 17:25:00,10,
146088,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 17:55:00,2025-09-15,2025-09-16,A,15,2025-09-15 17:40:00,10,
146115,3.0,2692.0,coldboxsoprado_sopradora,2025-09-15 18:10:00,2025-09-15,2025-09-16,A,15,2025-09-15 17:55:00,10,
146115,4.0,2693.0,coldboxsoprado_sopradora,2025-09-15 18:30:00,2025-09-15,2025-09-16,A,20,2025-09-15 18:10:00,10,
146116,3.0,2692.0,coldboxsoprado_sopradora,2025-09-15 18:45:00,2025-09-15,2025-09-16,A,15,2025-09-15 18:30:00,10,
146116,4.0,2693.0,coldboxsoprado_sopradora,2025-09-15 19:05:00,2025-09-15,2025-09-16,A,20,2025-09-15 18:45:00,10,
146117,3.0,2692.0,coldboxsoprado_sopradora,2025-09-15 19:20:00,2025-09-15,2025-09-16,A,15,2025-09-15 19:05:00,10,
146117,4.0,2693.0,coldboxsoprado_sopradora,2025-09-15 19:40:00,2025-09-15,2025-09-16,A,20,2025-09-15 19:20:00,10,
146118,3.0,2692.0,coldboxsoprado_sopradora,2025-09-15 19:55:00,2025-09-15,2025-09-16,A,15,2025-09-15 19:40:00,10,
146118,4.0,2693.0,coldboxsoprado_sopradora,2025-09-15 20:15:00,2025-09-15,2025-09-16,A,20,2025-09-15 19:55:00,10,
146504,1.0,1755.0,coldboxsoprado_sopradora,2025-09-15 21:40:00,2025-09-15,2025-09-16,B,85,2025-09-15 20:15:00,10,
146822,2.0,2708.0,coldboxsoprado_sopradora,2025-09-15 22:00:00,2025-09-15,2025-09-16,A,20,2025-09-15 21:40:00,10,
146822,3.0,2709.0,coldboxsoprado_sopradora,2025-09-15 22:20:00,2025-09-15,2025-09-16,A,20,2025-09-15 22:00:00,10,
146869,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 22:35:00,2025-09-15,2025-09-16,A,15,2025-09-15 22:20:00,10,
146870,20.0,2629.0,coldboxsoprado_sopradora,2025-09-15 22:50:00,2025-09-15,2025-09-16,A,15,2025-09-15 22:35:00,10,
145451,1.0,2879.0,coldboxgasado_coldbox4,2025-09-16 01:40:00,2025-09-15,2025-09-17,,100,2025-09-16 00:00:00,10,
145854,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 00:25:00,2025-09-15,2025-09-16,,25,2025-09-15 00:00:00,10,
145855,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 00:50:00,2025-09-15,2025-09-16,,25,2025-09-15 00:25:00,10,
145856,1.0,113.0,coldboxgasado_coldbox4,2025-09-16 02:05:00,2025-09-15,2025-09-17,,25,2025-09-16 01:40:00,10,
145857,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 01:15:00,2025-09-15,2025-09-17,,25,2025-09-15 00:50:00,10,
145858,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 01:40:00,2025-09-15,2025-09-18,,25,2025-09-15 01:15:00,10,
145859,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 02:05:00,2025-09-15,2025-09-18,,25,2025-09-15 01:40:00,10,
145860,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 02:30:00,2025-09-15,2025-09-18,,25,2025-09-15 02:05:00,10,
145861,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 02:55:00,2025-09-15,2025-09-19,,25,2025-09-15 02:30:00,10,
145862,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 03:20:00,2025-09-15,2025-09-19,,25,2025-09-15 02:55:00,10,
145863,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 03:45:00,2025-09-15,2025-09-19,,25,2025-09-15 03:20:00,10,
145864,1.0,113.0,coldboxgasado_coldbox4,2025-09-16 02:30:00,2025-09-16,2025-09-20,,25,2025-09-16 02:05:00,10,
145865,1.0,113.0,coldboxgasado_coldbox4,2025-09-16 02:55:00,2025-09-16,2025-09-20,,25,2025-09-16 02:30:00,10,
146205,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 04:10:00,2025-09-15,2025-09-16,,25,2025-09-15 03:45:00,10,
146206,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 04:35:00,2025-09-15,2025-09-16,,25,2025-09-15 04:10:00,10,
146207,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 05:00:00,2025-09-15,2025-09-17,,25,2025-09-15 04:35:00,10,
146208,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 05:25:00,2025-09-15,2025-09-17,,25,2025-09-15 05:00:00,10,
146209,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 05:50:00,2025-09-15,2025-09-18,,25,2025-09-15 05:25:00,10,
146210,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 06:15:00,2025-09-15,2025-09-18,,25,2025-09-15 05:50:00,10,
146211,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 06:40:00,2025-09-15,2025-09-18,,25,2025-09-15 06:15:00,10,
146212,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 07:05:00,2025-09-15,2025-09-19,,25,2025-09-15 06:40:00,10,
146213,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 07:30:00,2025-09-15,2025-09-19,,25,2025-09-15 07:05:00,10,
146214,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 07:55:00,2025-09-15,2025-09-19,,25,2025-09-15 07:30:00,10,
146215,1.0,113.0,coldboxgasado_coldbox4,2025-09-16 03:20:00,2025-09-16,2025-09-20,,25,2025-09-16 02:55:00,10,
146216,1.0,113.0,coldboxgasado_coldbox4,2025-09-16 03:45:00,2025-09-16,2025-09-20,,25,2025-09-16 03:20:00,10,
146237,1.0,2690.0,coldboxgasado_coldbox4,2025-09-16 04:35:00,2025-09-15,2025-09-18,,50,2025-09-16 03:45:00,10,
146237,2.0,2691.0,coldboxgasado_coldbox4,2025-09-15 08:45:00,2025-09-15,2025-09-18,,50,2025-09-15 07:55:00,10,
146252,1.0,2690.0,coldboxgasado_coldbox4,2025-09-17 00:50:00,2025-09-15,2025-09-18,,50,2025-09-17 00:00:00,10,
146252,2.0,2691.0,coldboxgasado_coldbox4,2025-09-16 05:25:00,2025-09-15,2025-09-18,,50,2025-09-16 04:35:00,10,
146253,1.0,2690.0,coldboxgasado_coldbox4,2025-09-17 01:40:00,2025-09-15,2025-09-19,,50,2025-09-17 00:50:00,10,
146253,2.0,2691.0,coldboxgasado_coldbox4,2025-09-16 06:15:00,2025-09-15,2025-09-19,,50,2025-09-16 05:25:00,10,
146254,1.0,2690.0,coldboxgasado_coldbox4,2025-09-17 02:30:00,2025-09-15,2025-09-19,,50,2025-09-17 01:40:00,10,
146254,2.0,2691.0,coldboxgasado_coldbox4,2025-09-17 03:20:00,2025-09-15,2025-09-19,,50,2025-09-17 02:30:00,10,
146255,1.0,2690.0,coldboxgasado_coldbox4,2025-09-17 04:10:00,2025-09-16,2025-09-20,,50,2025-09-17 03:20:00,10,
146255,2.0,2691.0,coldboxgasado_coldbox4,2025-09-16 07:05:00,2025-09-16,2025-09-20,,50,2025-09-16 06:15:00,10,
146256,1.0,2690.0,coldboxgasado_coldbox4,2025-09-16 07:55:00,2025-09-16,2025-09-20,,50,2025-09-16 07:05:00,10,
146256,2.0,2691.0,coldboxgasado_coldbox4,2025-09-16 08:45:00,2025-09-16,2025-09-20,,50,2025-09-16 07:55:00,10,
145894,1.0,113.0,coldboxgasado_coldbox4,2025-09-15 08:55:00,2025-09-15,2025-09-16,,10,2025-09-15 08:45:00,10,
145586,1.0,679.0,coldboxgasado_coldboxpequena,2025-09-15 00:20:00,2025-09-15,2025-09-17,,20,2025-09-15 00:00:00,10,
145858,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-15 00:45:00,2025-09-15,2025-09-18,,25,2025-09-15 00:20:00,10,
145859,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-15 01:10:00,2025-09-15,2025-09-18,,25,2025-09-15 00:45:00,10,
145860,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-15 01:35:00,2025-09-15,2025-09-18,,25,2025-09-15 01:10:00,10,
145861,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-15 02:00:00,2025-09-15,2025-09-19,,25,2025-09-15 01:35:00,10,
145862,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-15 02:25:00,2025-09-15,2025-09-19,,25,2025-09-15 02:00:00,10,
145863,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-15 02:50:00,2025-09-15,2025-09-19,,25,2025-09-15 02:25:00,10,
145864,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-16 00:25:00,2025-09-16,2025-09-20,,25,2025-09-16 00:00:00,10,
145865,3.0,115.0,coldboxgasado_coldboxpequena,2025-09-16 00:50:00,2025-09-16,2025-09-20,,25,2025-09-16 00:25:00,10,
145934,1.0,347.0,coldboxgasado_coldboxpequena,2025-09-16 04:05:00,2025-09-15,2025-09-18,,195,2025-09-16 00:50:00,10,
145934,2.0,348.0,coldboxgasado_coldboxpequena,2025-09-15 03:40:00,2025-09-15,2025-09-18,,50,2025-09-15 02:50:00,10,
145946,13.0,2506.0,coldboxgasado_coldboxpequena,2025-09-16 04:10:00,2025-09-16,2025-09-20,,5,2025-09-16 04:05:00,10,
145947,13.0,2506.0,coldboxgasado_coldboxpequena,2025-09-16 04:15:00,2025-09-16,2025-09-20,,5,2025-09-16 04:10:00,10,
146166,1.0,1843.0,coldboxgasado_coldboxpequena,2025-09-16 07:30:00,2025-09-16,2025-09-20,,195,2025-09-16 04:15:00,10,
146168,1.0,1843.0,coldboxgasado_coldboxpequena,2025-09-16 10:45:00,2025-09-15,2025-09-19,,195,2025-09-16 07:30:00,10,
146209,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-15 04:05:00,2025-09-15,2025-09-18,,25,2025-09-15 03:40:00,10,
146210,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-15 04:30:00,2025-09-15,2025-09-18,,25,2025-09-15 04:05:00,10,
146211,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-15 04:55:00,2025-09-15,2025-09-18,,25,2025-09-15 04:30:00,10,
146212,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-15 05:20:00,2025-09-15,2025-09-19,,25,2025-09-15 04:55:00,10,
146213,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-15 05:45:00,2025-09-15,2025-09-19,,25,2025-09-15 05:20:00,10,
146214,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-15 06:10:00,2025-09-15,2025-09-19,,25,2025-09-15 05:45:00,10,
146215,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-16 11:10:00,2025-09-16,2025-09-20,,25,2025-09-16 10:45:00,10,
146216,3.0,98.0,coldboxgasado_coldboxpequena,2025-09-16 11:35:00,2025-09-16,2025-09-20,,25,2025-09-16 11:10:00,10,
146319,1.0,244.0,coldboxgasado_coldboxpequena,2025-09-15 07:55:00,2025-09-15,2025-09-18,,105,2025-09-15 06:10:00,10,
146512,3.0,830.0,coldboxgasado_coldboxpequena,2025-09-15 08:35:00,2025-09-15,2025-09-19,,40,2025-09-15 07:55:00,10,
146512,4.0,831.0,coldboxgasado_coldboxpequena,2025-09-15 09:15:00,2025-09-15,2025-09-19,,40,2025-09-15 08:35:00,10,
146518,3.0,837.0,coldboxgasado_coldboxpequena,2025-09-16 12:15:00,2025-09-16,2025-09-20,,40,2025-09-16 11:35:00,10,
146518,4.0,838.0,coldboxgasado_coldboxpequena,2025-09-16 12:55:00,2025-09-16,2025-09-20,,40,2025-09-16 12:15:00,10,
146697,1.0,2515.0,coldboxgasado_coldboxpequena,2025-09-15 12:00:00,2025-09-15,2025-09-16,,165,2025-09-15 09:15:00,10,
146697,2.0,2516.0,coldboxgasado_coldboxpequena,2025-09-15 13:55:00,2025-09-15,2025-09-16,,115,2025-09-15 12:00:00,10,
146750,21.0,2905.0,coldboxgasado_coldboxpequena,2025-09-15 14:25:00,2025-09-15,2025-09-16,,30,2025-09-15 13:55:00,10,
146751,21.0,2905.0,coldboxgasado_coldboxpequena,2025-09-15 14:55:00,2025-09-15,2025-09-17,,30,2025-09-15 14:25:00,10,
146752,21.0,2905.0,coldboxgasado_coldboxpequena,2025-09-15 15:25:00,2025-09-15,2025-09-17,,30,2025-09-15 14:55:00,10,
146872,23.0,2907.0,coldboxgasado_coldboxpequena,2025-09-16 13:05:00,2025-09-16,2025-09-20,,10,2025-09-16 12:55:00,10,
146874,23.0,2907.0,coldboxgasado_coldboxpequena,2025-09-16 13:20:00,2025-09-16,2025-09-20,,15,2025-09-16 13:05:00,10,
146875,23.0,2907.0,coldboxgasado_coldboxpequena,2025-09-16 13:30:00,2025-09-16,2025-09-20,,10,2025-09-16 13:20:00,10,
146917,23.0,2907.0,coldboxgasado_coldboxpequena,2025-09-15 15:55:00,2025-09-15,2025-09-19,,30,2025-09-15 15:25:00,10,
146869,15.0,2822.0,coldboxgasado_coldboxpequena,2025-09-15 16:05:00,2025-09-15,2025-09-16,,10,2025-09-15 15:55:00,10,
