_kf_producao,dataFusao,ordenacao,_kf_fichaTecnica,caixa,_kf_macho,processo,recurso,areia,peso,qtd_machos,qtd_machosPor,figuras,qtd_replicas,qtd_op,qtd_realizada,qtd_pendente,Qtd. Moldes,Tempo de Ciclo (por molde), Tempo Total (minutos) , NOT BEFORE DATE , DEADLINE 
145274,8/7/2025,4,944,1,99,Pep Set,Carrossel,Silica,9.100 ,1,peça,1,1,16,0, 16 ,16,1.25, 20 ,8/1/2025,8/5/2025
145274,8/7/2025,4,944,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,16,0,16,4,1.42, 6 ,8/1/2025,8/5/2025
145274,8/7/2025,4,944,3,101,Cold Box Soprado,Sopradora,Silica,1.160 ,1,peça,4,1,16,0,16,4,1.42, 6 ,8/1/2025,8/5/2025
145274,8/7/2025,4,944,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,16,0,24,8,1.42, 11 ,8/1/2025,8/5/2025
145579,8/7/2025,5,3345,1,1948,Pep Set,Vibrado,Silica,106, 1.00 ,peça,1,1,6,0,6,6,28, 168 ,8/1/2025,8/5/2025
144576,8/7/2025,6,585,1,401,Cold Box Gasado,Cold Box 4,Silica,8.57, 1.00 ,peça,1,1,12,0,12,12,2.5, 30 ,8/1/2025,8/5/2025
144576,8/7/2025,6,585,2,402,Cold Box Gasado,Cold Box 4,Silica,3.225 ,1,peça,2,1,12,0,12,6,2.5, 15 ,8/1/2025,8/5/2025
145486,8/7/2025,8,5000,1,2829,Pep Set,Chão,Silica,55.200 ,1,peça,1,1,10,0,10,10,15, 150 ,8/1/2025,8/5/2025
145486,8/7/2025,8,5000,2,2830,Pep Set,Carrossel,Silica,6.600 ,1,peça,1,1,10,0,10,10,1.25, 13 ,8/1/2025,8/5/2025
145413,8/7/2025,9,4302,1,2394,Pep Set,Carrossel,Silica,6.500 ,1,peça,1,1,4,0,4,4,1.25, 5 ,8/1/2025,8/5/2025
145848,8/7/2025,9,4756,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.50 ,peça,3,1,54,0,27,9,1.42, 13 ,8/1/2025,8/5/2025
145055,8/7/2025,10,5155,25,2921,Pep Set,Carrossel,Silica,4.8, 1.00 ,Molde,2,1,216,0,12,6,1.25, 8 ,8/1/2025,8/5/2025
145952,8/7/2025,11,551,22,2906,Cold Box Gasado,Cold Box Pequena,Silica,7.920 ,1,Molde,2,1,266,0,19,9.5,2.5, 24 ,8/1/2025,8/5/2025
145498,8/7/2025,12,151,1,76,Cold Box Gasado,Cold Box Pequena,Silica,0.620 ,0.5,peça,2,2,224,0,112,56,2.5, 140 ,8/1/2025,8/5/2025
145498,8/7/2025,12,151,2,77,Cold Box Gasado,Cold Box Pequena,Silica,0.620 ,0.5,peça,2,2,224,0,112,56,2.5, 140 ,8/1/2025,8/5/2025
145591,8/7/2025,12,5020,1,2852,Cold Box Gasado,Cold Box Pequena,Silica,2.5, 8.00 ,Molde,2,1,12,0,8,4,2.5, 10 ,8/1/2025,8/5/2025
145591,8/7/2025,12,5020,2,2853,Cold Box Gasado,Cold Box Pequena,Silica,1.800 ,8,Molde,2,1,12,0,8,4,2.5, 10 ,8/1/2025,8/5/2025
146066,8/7/2025,13,2133,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,378,0,14,7,2.5, 18 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,1,8,0,8,4,1.42, 6 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.930 ,4,peça,4,1,8,0,32,8,1.42, 11 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,5,2694,Pep Set,Vibrado,Silica,76.5, 1.00 ,peça,1,2,8,0,8,8,28, 224 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/1/2025,8/5/2025
145314,8/7/2025,14,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,8,0,12,4,1.42, 6 ,8/1/2025,8/5/2025
145332,8/7/2025,15,945,1,90,Pep Set,Carrossel,Silica,22.300 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/1/2025,8/5/2025
145332,8/7/2025,15,945,2,91,Pep Set,Carrossel,Silica,16.100 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/1/2025,8/5/2025
145332,8/7/2025,15,945,3,92,Pep Set,Carrossel,Silica,8.570 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/1/2025,8/5/2025
145332,8/7/2025,15,945,4,93,Pep Set,Carrossel,Silica,5.34, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/1/2025,8/5/2025
145200,8/7/2025,16,4396,1,2302,Cold Box Soprado,Sopradora,Silica,11.4, 1.00 ,peça,1,1,40,0,40,40,1.42, 57 ,8/1/2025,8/5/2025
145462,8/7/2025,17,4755,1,116,Pep Set,Chão,Silica,12.500 ,1,peça,1,2,20,0,20,20,15, 300 ,8/1/2025,8/5/2025
145462,8/7/2025,17,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.400 ,1,peça,2,1,20,0,20,10,1.42, 14 ,8/1/2025,8/5/2025
145462,8/7/2025,17,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,8/1/2025,8/5/2025
145414,8/7/2025,18,4301,1,2392,Pep Set,Carrossel,Silica,6.300 ,1,peça,1,1,8,0, 8 ,8,1.25, 10 ,8/1/2025,8/5/2025
145803,8/7/2025,18,4683,1,2589,Pep Set,Chão,Silica,4.970 ,1,peça,1,1,20,0, 20 ,20,15, 300 ,8/1/2025,8/5/2025
145803,8/7/2025,18,4683,2,2590,Pep Set,Carrossel,Silica,2.620 ,1,peça,1,1,20,0,20,20,1.25, 25 ,8/1/2025,8/5/2025
145803,8/7/2025,18,4683,3,2591,Pep Set,Carrossel,Silica,2.580 ,1,peça,1,1,20,0,20,20,1.25, 25 ,8/1/2025,8/5/2025
145803,8/7/2025,18,4683,4,2592,Pep Set,Carrossel,Silica,1.1, 2.00 ,peça,1,1,20,0,40,40,1.25, 50 ,8/1/2025,8/5/2025
144244,8/7/2025,1,4999,3,2833,Pep Set,Chão,Cromita,9.100 ,1,peça,1,1,10,0,10,10,15, 150 ,8/5/2025,8/6/2025
145487,8/8/2025,1,5000,1,2829,Pep Set,Chão,Silica,55.200 ,1,peça,1,1,10,0,10,10,15, 150 ,8/4/2025,8/6/2025
145487,8/8/2025,1,5000,2,2830,Pep Set,Carrossel,Silica,6.600 ,1,peça,1,1,10,0,10,10,1.25, 13 ,8/4/2025,8/6/2025
145804,8/8/2025,2,4683,1,2589,Pep Set,Chão,Silica,4.97, 1.00 ,peça,1,1,28,0,28,28,15, 420 ,8/4/2025,8/6/2025
145804,8/8/2025,2,4683,2,2590,Pep Set,Carrossel,Silica,2.620 ,1,peça,1,1,28,0, 28 ,28,1.25, 35 ,8/4/2025,8/6/2025
145804,8/8/2025,2,4683,3,2591,Pep Set,Carrossel,Silica,2.580 ,1,peça,1,1,28,0,28,28,1.25, 35 ,8/4/2025,8/6/2025
145804,8/8/2025,2,4683,4,2592,Pep Set,Carrossel,Silica,1.100 ,2,peça,1,1,28,0,56,56,1.25, 70 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,1,8,0, 8 ,4,1.42, 6 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.930 ,4,peça,4,1,8,0,32,8,1.42, 11 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145315,8/8/2025,3,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12,4,1.42, 6 ,8/4/2025,8/6/2025
145500,8/8/2025,4,4755,1,116,Pep Set,Chão,Silica,12.5, 1.00 ,peça,1,2,20,0,20,20,15, 300 ,8/4/2025,8/6/2025
145500,8/8/2025,4,4755,2,117,Cold Box Soprado,Sopradora,Silica,6.400 ,1,peça,2,1,20,0,20,10,1.42, 14 ,8/4/2025,8/6/2025
145500,8/8/2025,4,4755,3,2514,Cold Box Soprado,Sopradora,Silica,3.460 ,1,peça,4,1,20,0,20,5,1.42, 7 ,8/4/2025,8/6/2025
144593,8/8/2025,5,585,1,401,Cold Box Gasado,Cold Box 4,Silica,8.570 ,1,peça,1,1,12,0,12,12,2.5, 30 ,8/4/2025,8/6/2025
144593,8/8/2025,5,585,2,402,Cold Box Gasado,Cold Box 4,Silica,3.225 ,1,peça,2,1,12,0,12,6,2.5, 15 ,8/4/2025,8/6/2025
145594,8/8/2025,6,4982,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.8, 1.00 ,Molde,2,1,192,0,4,2,2.5, 5 ,8/4/2025,8/6/2025
145595,8/8/2025,6,4734,1,59,Cold Box Gasado,Cold Box Pequena,Silica,1.050 ,1,peça,2,2,96,0,96,48,2.5, 120 ,8/4/2025,8/6/2025
145684,8/8/2025,6,5072,25,2921,Cold Box Gasado,Cold Box Pequena,Silica,7.8, 1.00 ,Molde,2,1,240,0,5,2.5,2.5, 6 ,8/4/2025,8/6/2025
145324,8/8/2025,7,947,1,87,Pep Set,Carrossel,Silica,22.300 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145324,8/8/2025,7,947,2,88,Pep Set,Carrossel,Silica,16.1,1,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145324,8/8/2025,7,947,3,89,Pep Set,Carrossel,Silica,8.570 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145324,8/8/2025,7,947,4,94,Pep Set,Carrossel,Silica,5.340 ,1,peça,1,2,20,0, 20 ,20,1.25, 25 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294, 2.00 ,peça,1,1,8,0,16,16,2.5, 40 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,1,8,0,8,4,1.42, 6 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.930 ,4,peça,4,1,8,0,32,8,1.42, 11 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,8,2697,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,9,2698,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,8/4/2025,8/6/2025
145316,8/8/2025,8,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12,4,1.42, 6 ,8/4/2025,8/6/2025
145997,8/8/2025,9,1604,1,911,Pep Set,Chão,Silica,56.000 ,1,peça,1,1,6,0, 6 ,6,15, 90 ,8/4/2025,8/6/2025
146002,8/8/2025,9,2513,1,1524,Pep Set,Chão,Silica,22.500 ,1,peça,1,1,2,0,2,2,15, 30 ,8/4/2025,8/6/2025
146006,8/8/2025,9,4788,1,1522,Pep Set,Carrossel,Silica,1.322 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/4/2025,8/6/2025
145092,8/8/2025,10,5155,25,2921,Pep Set,Carrossel,Silica,4.800 ,1,Molde,2,1,216,0,12,6,1.25, 8 ,8/4/2025,8/6/2025
146130,8/8/2025,11,2671,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.4, 1.00 ,Molde,2,1,238,0,17,8.5,2.5, 21 ,8/4/2025,8/6/2025
145275,8/8/2025,12,944,1,99,Pep Set,Carrossel,Silica,9.1, 1.00 ,peça,1,1,16,0,16,16,1.25, 20 ,8/4/2025,8/6/2025
145275,8/8/2025,12,944,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,16,0,16,4,1.42, 6 ,8/4/2025,8/6/2025
145275,8/8/2025,12,944,3,101,Cold Box Soprado,Sopradora,Silica,1.160 ,1,peça,4,1,16,0,16,4,1.42, 6 ,8/4/2025,8/6/2025
145275,8/8/2025,12,944,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,1.5,peça,3,1,16,0,24,8,1.42, 11 ,8/4/2025,8/6/2025
145580,8/8/2025,13,3345,1,1948,Pep Set,Vibrado,Silica,106.000 ,1,peça,1,1,6,0,6,6,28, 168 ,8/4/2025,8/6/2025
145334,8/8/2025,14,198,1,118,Pep Set,Chão,Silica,27.000 ,1,peça,1,2,24,0,24,24,15, 360 ,8/4/2025,8/6/2025
145333,8/8/2025,15,945,1,90,Pep Set,Carrossel,Silica,22.3, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145333,8/8/2025,15,945,2,91,Pep Set,Carrossel,Silica,16.100 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145333,8/8/2025,15,945,3,92,Pep Set,Carrossel,Silica,8.570 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145333,8/8/2025,15,945,4,93,Pep Set,Carrossel,Silica,5.34, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/4/2025,8/6/2025
145093,8/8/2025,17,5155,25,2921,Pep Set,Carrossel,Silica,4.8, 1.00 ,Molde,2,1,216,0,12,6,1.25, 8 ,8/4/2025,8/6/2025
145499,8/8/2025,18,151,1,76,Cold Box Gasado,Cold Box Pequena,Silica,0.62, 0.50 ,peça,2,2,288,0,144,72,2.5, 180 ,8/4/2025,8/6/2025
145499,8/8/2025,18,151,2,77,Cold Box Gasado,Cold Box Pequena,Silica,0.620 ,0.5,peça,2,2,288,0,144,72,2.5, 180 ,8/4/2025,8/6/2025
145360,8/11/2025,1,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145360,8/11/2025,1,4690,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/5/2025,8/7/2025
145360,8/11/2025,1,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145360,8/11/2025,1,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/5/2025,8/7/2025
145360,8/11/2025,1,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/5/2025,8/7/2025
145376,8/11/2025,1,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145376,8/11/2025,1,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0, 8 ,4,1.25, 5 ,8/5/2025,8/7/2025
145376,8/11/2025,1,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145376,8/11/2025,1,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0, 8 ,2,1.42, 3 ,8/5/2025,8/7/2025
145376,8/11/2025,1,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0, 6 ,2,1.42, 3 ,8/5/2025,8/7/2025
145361,8/11/2025,2,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145361,8/11/2025,2,4690,2,114,Pep Set,Carrossel,Silica,2.665, 1.00 ,peça,2,1,8,0,8,4,1.25, 5 ,8/5/2025,8/7/2025
145361,8/11/2025,2,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145361,8/11/2025,2,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8,2,1.42, 3 ,8/5/2025,8/7/2025
145361,8/11/2025,2,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/5/2025,8/7/2025
145377,8/11/2025,2,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145377,8/11/2025,2,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/5/2025,8/7/2025
145377,8/11/2025,2,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025, 1.00 ,peça,1,1,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145377,8/11/2025,2,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625 ,1,peça,4,1,8,0,8,2,1.42, 3 ,8/5/2025,8/7/2025
145377,8/11/2025,2,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/5/2025,8/7/2025
145362,8/11/2025,3,4690,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145362,8/11/2025,3,4690,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/5/2025,8/7/2025
145362,8/11/2025,3,4690,3,98,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145362,8/11/2025,3,4690,4,385,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8,2,1.42, 3 ,8/5/2025,8/7/2025
145362,8/11/2025,3,4690,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 0.75 ,peça,3,1,8,0,6,2,1.42, 3 ,8/5/2025,8/7/2025
145378,8/11/2025,3,4689,1,113,Cold Box Gasado,Cold Box 4,Silica,21.000 ,1,peça,1,2,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145378,8/11/2025,3,4689,2,114,Pep Set,Carrossel,Silica,2.665 ,1,peça,2,1,8,0,8,4,1.25, 5 ,8/5/2025,8/7/2025
145378,8/11/2025,3,4689,3,115,Cold Box Gasado,Cold Box Pequena,Silica,3.025 ,1,peça,1,1,8,0,8,8,2.5, 20 ,8/5/2025,8/7/2025
145378,8/11/2025,3,4689,4,386,Cold Box Soprado,Sopradora,Silica,0.625, 1.00 ,peça,4,1,8,0,8,2,1.42, 3 ,8/5/2025,8/7/2025
145378,8/11/2025,3,4689,20,2629,Cold Box Soprado,Sopradora,Silica,1.728 ,0.75,peça,3,1,8,0,6,2,1.42, 3 ,8/5/2025,8/7/2025
144594,8/11/2025,5,585,1,401,Cold Box Gasado,Cold Box 4,Silica,8.570 ,1,peça,1,1,12,0,12,12,2.5, 30 ,8/5/2025,8/7/2025
144594,8/11/2025,5,585,2,402,Cold Box Gasado,Cold Box 4,Silica,3.225, 1.00 ,peça,2,1,12,0,12,6,2.5, 15 ,8/5/2025,8/7/2025
145733,8/11/2025,6,4591,1,2501,Cold Box Soprado,Sopradora,Silica,0.800 ,1,peça,6,1,440,0,440,73.33333333,1.42, 104 ,8/5/2025,8/7/2025
145491,8/11/2025,7,945,1,90,Pep Set,Carrossel,Silica,22.3, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145491,8/11/2025,7,945,2,91,Pep Set,Carrossel,Silica,16.1, 1.00 ,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145491,8/11/2025,7,945,3,92,Pep Set,Carrossel,Silica,8.570 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145491,8/11/2025,7,945,4,93,Pep Set,Carrossel,Silica,5.340 ,1,peça,1,2,20,0,20,20,1.25, 25 ,8/5/2025,8/7/2025
145276,8/11/2025,8,944,1,99,Pep Set,Carrossel,Silica,9.100 ,1,peça,1,1,16,0,16,16,1.25, 20 ,8/5/2025,8/7/2025
145276,8/11/2025,8,944,6,840,Cold Box Soprado,Sopradora,Silica,1.560 ,1,peça,4,1,16,0,16,4,1.42, 6 ,8/5/2025,8/7/2025
145276,8/11/2025,8,944,3,101,Cold Box Soprado,Sopradora,Silica,1.16, 1.00 ,peça,4,1,16,0,16,4,1.42, 6 ,8/5/2025,8/7/2025
145276,8/11/2025,8,944,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,16,0,24,8,1.42, 11 ,8/5/2025,8/7/2025
145509,8/11/2025,9,4823,1,2575,Cold Box Soprado,Sopradora,Silica,1.040 ,2,peça,2,1,10,0,20,10,1.42, 14 ,8/5/2025,8/7/2025
145509,8/11/2025,9,4823,2,2576,Cold Box Soprado,Sopradora,Silica,0.700 ,1,peça,1,1,10,0,10,10,1.42, 14 ,8/5/2025,8/7/2025
145509,8/11/2025,9,4823,3,2577,Cold Box Soprado,Sopradora,Silica,1.148 ,2,peça,4,1,10,0,20,5,1.42, 7 ,8/5/2025,8/7/2025
146001,8/8/2025,9,1728,1,922,Pep Set,Chão,Cromita,13.500 ,1,peça,1,1,2,0,2,2,15, 30 ,8/6/2025,8/7/2025
146003,8/8/2025,9,4678,1,1519,Pep Set,Chão,Cromita,,1,peça,1,1,4,0,4,4,15, 60 ,8/6/2025,8/7/2025
146005,8/8/2025,9,4785,1,1523,Cold Box Gasado,Cold Box 4,Cromita,2.764, 1.00 ,peça,1,1,8,0,8,8,2.5, 20 ,8/6/2025,8/7/2025
146067,8/11/2025,10,2133,23,2907,Cold Box Gasado,Cold Box Pequena,Silica,10.400 ,1,Molde,2,1,378,0,14,7,2.5, 18 ,8/5/2025,8/7/2025
146073,8/11/2025,11,4292,1,1755,Cold Box Soprado,Sopradora,Silica,12.000 ,1,peça,1,1,72,0,72,72,1.42, 102 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3.000 ,1,peça,2,1,8,0, 8 ,4,1.42, 6 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32,8,1.42, 11 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,5,2694,Pep Set,Vibrado,Silica,76.500 ,1,peça,1,2,8,0,8,8,28, 224 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,6,2695,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,7,2696,Pep Set,Carrossel,Silica,8.470 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,8,2697,Pep Set,Carrossel,Silica,7.68, 1.00 ,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,9,2698,Pep Set,Carrossel,Silica,7.680 ,1,peça,1,1,8,0,8,8,1.25, 10 ,8/5/2025,8/7/2025
145317,8/11/2025,12,4805,20,2629,Cold Box Soprado,Sopradora,Silica,1.728, 1.50 ,peça,3,1,8,0,12,4,1.42, 6 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,1,2690,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,2,2691,Cold Box Gasado,Cold Box 4,Silica,3.294 ,2,peça,1,1,8,0,16,16,2.5, 40 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,3,2692,Cold Box Soprado,Sopradora,Silica,3, 1.00 ,peça,2,1,8,0,8,4,1.42, 6 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,4,2693,Cold Box Soprado,Sopradora,Silica,0.93, 4.00 ,peça,4,1,8,0,32,8,1.42, 11 ,8/5/2025,8/7/2025
145318,8/11/2025,13,4805,5,2694,Pep Set,Vibrado,Silica,76.5, 1.00 ,peça,1,2,8,0,8,8,28, 224 ,8/5/2025,8/7/2025
